x,Y,Z
-890.365967,96.875999,200.573738
-890.365967,111.875999,201.436972
-890.365967,126.875999,200.950046
-890.365967,141.875999,199.600559
-890.365967,156.875999,193.242255
-890.365967,171.875999,179.964792
-890.365967,186.875999,167.501858
-890.365967,201.875999,148.487734
-890.365967,216.875999,132.480051
-890.365967,231.875999,116.458975
-890.365967,246.875999,99.537822
-890.365967,261.875999,93.544091
-890.365967,276.875999,95.968774
-890.365967,291.875999,95.221405
-890.365967,306.875999,95.506859
-890.365967,321.875999,97.379389
-890.365967,336.875999,97.032921
-890.365967,351.875999,97.910326
-890.365967,366.875999,98.760718
-890.365967,381.875999,99.266709
-890.365967,396.875999,100.946353
-890.365967,411.875999,101.772928
-890.365967,426.875999,104.748512
-890.365967,441.875999,111.046337
-890.365967,456.875999,122.761859
-890.365967,471.875999,129.125385
-890.365967,486.875999,139.984720
-890.365967,501.875999,148.485694
-890.365967,516.875999,161.439629
-890.365967,531.875999,170.887481
-890.365967,546.875999,176.877934
-890.365967,561.875999,190.823611
-890.365967,576.875999,199.902349
-890.365967,591.875999,204.726545
-890.365967,606.875999,208.731271
-890.365967,621.875999,203.496377
-890.365967,636.875999,200.056766
-890.365967,651.875999,191.375283
-890.365967,666.875999,195.191399
-890.365967,681.875999,203.249054
-890.365967,696.875999,206.433849
-890.365967,711.875999,206.205871
-890.365967,726.875999,206.825187
-890.365967,741.875999,206.877670
-890.365967,756.875999,210.100682
-875.365967,-53.124001,244.027183
-875.365967,-38.124001,221.960582
-875.365967,-23.124001,215.434751
-875.365967,-8.124001,218.536823
-875.365967,6.875999,213.904110
-875.365967,21.875999,211.816852
-875.365967,36.875999,205.524757
-875.365967,51.875999,206.584559
-875.365967,66.875999,206.793001
-875.365967,81.875999,193.736272
-875.365967,96.875999,197.372900
-875.365967,111.875999,194.098507
-875.365967,126.875999,196.198773
-875.365967,141.875999,186.911749
-875.365967,156.875999,180.377533
-875.365967,171.875999,176.389335
-875.365967,186.875999,166.100987
-875.365967,201.875999,150.502841
-875.365967,216.875999,136.944864
-875.365967,231.875999,124.314653
-875.365967,246.875999,106.834229
-875.365967,261.875999,106.155331
-875.365967,276.875999,98.186609
-875.365967,291.875999,95.798514
-875.365967,306.875999,96.197435
-875.365967,321.875999,98.081008
-875.365967,336.875999,97.669873
-875.365967,351.875999,98.652624
-875.365967,366.875999,99.914783
-875.365967,381.875999,101.500901
-875.365967,396.875999,102.196321
-875.365967,411.875999,102.838767
-875.365967,426.875999,106.498749
-875.365967,441.875999,111.580561
-875.365967,456.875999,127.120000
-875.365967,471.875999,133.103969
-875.365967,486.875999,141.592800
-875.365967,501.875999,149.191700
-875.365967,516.875999,155.810077
-875.365967,531.875999,172.387941
-875.365967,546.875999,179.951781
-875.365967,561.875999,191.895709
-875.365967,576.875999,199.914749
-875.365967,591.875999,208.983012
-875.365967,606.875999,211.494118
-875.365967,621.875999,216.490488
-875.365967,636.875999,204.220758
-875.365967,651.875999,201.482372
-875.365967,666.875999,200.463916
-875.365967,681.875999,207.911900
-875.365967,696.875999,209.742485
-875.365967,711.875999,206.401716
-875.365967,726.875999,205.940702
-875.365967,741.875999,206.917114
-875.365967,756.875999,208.880005
-860.365967,-53.124001,255.187688
-860.365967,-38.124001,236.506863
-860.365967,-23.124001,221.624112
-860.365967,-8.124001,217.646638
-860.365967,6.875999,212.056919
-860.365967,21.875999,209.643402
-860.365967,36.875999,205.031903
-860.365967,51.875999,198.374802
-860.365967,66.875999,198.355638
-860.365967,81.875999,196.677302
-860.365967,96.875999,185.489050
-860.365967,111.875999,187.888845
-860.365967,126.875999,191.692684
-860.365967,141.875999,179.227905
-860.365967,156.875999,175.699327
-860.365967,171.875999,173.406591
-860.365967,186.875999,161.783712
-860.365967,201.875999,149.458400
-860.365967,216.875999,149.763093
-860.365967,231.875999,134.826657
-860.365967,246.875999,119.614963
-860.365967,261.875999,111.428108
-860.365967,276.875999,101.819519
-860.365967,291.875999,97.285845
-860.365967,306.875999,96.534932
-860.365967,321.875999,97.693031
-860.365967,336.875999,97.497909
-860.365967,351.875999,98.998285
-860.365967,366.875999,100.274549
-860.365967,381.875999,102.899459
-860.365967,396.875999,103.719880
-860.365967,411.875999,104.675091
-860.365967,426.875999,108.474097
-860.365967,441.875999,112.267913
-860.365967,456.875999,125.103887
-860.365967,471.875999,135.762640
-860.365967,486.875999,146.359454
-860.365967,501.875999,151.865108
-860.365967,516.875999,160.336817
-860.365967,531.875999,173.553192
-860.365967,546.875999,173.561171
-860.365967,561.875999,194.161240
-860.365967,576.875999,197.869954
-860.365967,591.875999,206.747985
-860.365967,606.875999,210.452110
-860.365967,621.875999,213.435197
-860.365967,636.875999,213.415156
-860.365967,651.875999,203.405665
-860.365967,666.875999,202.302345
-860.365967,681.875999,207.978420
-860.365967,696.875999,208.962754
-860.365967,711.875999,208.163998
-860.365967,726.875999,207.670267
-860.365967,741.875999,208.473343
-860.365967,756.875999,210.405587
-845.365967,-53.124001,254.884157
-845.365967,-38.124001,234.870988
-845.365967,-23.124001,233.284755
-845.365967,-8.124001,236.954445
-845.365967,6.875999,230.346295
-845.365967,21.875999,216.196908
-845.365967,36.875999,209.848631
-845.365967,51.875999,199.834531
-845.365967,66.875999,192.824698
-845.365967,81.875999,189.087400
-845.365967,96.875999,181.860560
-845.365967,111.875999,179.604126
-845.365967,126.875999,176.953009
-845.365967,141.875999,171.913081
-845.365967,156.875999,164.993326
-845.365967,171.875999,163.822380
-845.365967,186.875999,157.310755
-845.365967,201.875999,150.352473
-845.365967,216.875999,153.258507
-845.365967,231.875999,131.211134
-845.365967,246.875999,119.504640
-845.365967,261.875999,112.146172
-845.365967,276.875999,103.808392
-845.365967,291.875999,97.126918
-845.365967,306.875999,98.918478
-845.365967,321.875999,98.369107
-845.365967,336.875999,98.045719
-845.365967,351.875999,97.594531
-845.365967,366.875999,99.913003
-845.365967,381.875999,103.306194
-845.365967,396.875999,105.105158
-845.365967,411.875999,108.322633
-845.365967,426.875999,111.814346
-845.365967,441.875999,114.099540
-845.365967,456.875999,123.088362
-845.365967,471.875999,132.385622
-845.365967,486.875999,145.377884
-845.365967,501.875999,146.836470
-845.365967,516.875999,159.786095
-845.365967,531.875999,168.604639
-845.365967,546.875999,182.087438
-845.365967,561.875999,186.529428
-845.365967,576.875999,202.644270
-845.365967,591.875999,204.988902
-845.365967,606.875999,210.544443
-845.365967,621.875999,215.637037
-845.365967,636.875999,220.722644
-845.365967,651.875999,203.294111
-845.365967,666.875999,204.607323
-845.365967,681.875999,203.594848
-845.365967,696.875999,209.850460
-845.365967,711.875999,210.171475
-845.365967,726.875999,209.872349
-845.365967,741.875999,209.584224
-845.365967,756.875999,210.038468
-830.365967,-53.124001,259.360774
-830.365967,-38.124001,238.613190
-830.365967,-23.124001,248.203335
-830.365967,-8.124001,242.008121
-830.365967,6.875999,238.757111
-830.365967,21.875999,233.637231
-830.365967,36.875999,214.788981
-830.365967,51.875999,205.436515
-830.365967,66.875999,194.225895
-830.365967,81.875999,193.311204
-830.365967,96.875999,187.440481
-830.365967,111.875999,177.442422
-830.365967,126.875999,177.362227
-830.365967,141.875999,166.375506
-830.365967,156.875999,161.476053
-830.365967,171.875999,167.813529
-830.365967,186.875999,151.469544
-830.365967,201.875999,149.939444
-830.365967,216.875999,137.253573
-830.365967,231.875999,124.457029
-830.365967,246.875999,120.418448
-830.365967,261.875999,112.870937
-830.365967,276.875999,98.629658
-830.365967,291.875999,99.775569
-830.365967,306.875999,98.455737
-830.365967,321.875999,97.143572
-830.365967,336.875999,98.275982
-830.365967,351.875999,98.148193
-830.365967,366.875999,100.847238
-830.365967,381.875999,105.830660
-830.365967,396.875999,106.821345
-830.365967,411.875999,109.581882
-830.365967,426.875999,114.214511
-830.365967,441.875999,120.254197
-830.365967,456.875999,123.932654
-830.365967,471.875999,134.660427
-830.365967,486.875999,145.144742
-830.365967,501.875999,153.148016
-830.365967,516.875999,155.804324
-830.365967,531.875999,170.465160
-830.365967,546.875999,178.863731
-830.365967,561.875999,187.110957
-830.365967,576.875999,194.550407
-830.365967,591.875999,199.807012
-830.365967,606.875999,201.670380
-830.365967,621.875999,208.460812
-830.365967,636.875999,210.200439
-830.365967,651.875999,208.617837
-830.365967,666.875999,208.680531
-830.365967,681.875999,208.774899
-830.365967,696.875999,211.039754
-830.365967,711.875999,212.101142
-830.365967,726.875999,211.849528
-830.365967,741.875999,211.329629
-830.365967,756.875999,211.239951
-815.365967,-53.124001,267.132031
-815.365967,-38.124001,254.978913
-815.365967,-23.124001,257.797015
-815.365967,-8.124001,245.702173
-815.365967,6.875999,236.105648
-815.365967,21.875999,231.551594
-815.365967,36.875999,228.401310
-815.365967,51.875999,213.420067
-815.365967,66.875999,211.538112
-815.365967,81.875999,200.274706
-815.365967,96.875999,191.990975
-815.365967,111.875999,185.464367
-815.365967,126.875999,176.959594
-815.365967,141.875999,173.560839
-815.365967,156.875999,169.674934
-815.365967,171.875999,166.038102
-815.365967,186.875999,150.899230
-815.365967,201.875999,142.290337
-815.365967,216.875999,132.588785
-815.365967,231.875999,124.578122
-815.365967,246.875999,123.510692
-815.365967,261.875999,105.454920
-815.365967,276.875999,103.107047
-815.365967,291.875999,96.436866
-815.365967,306.875999,96.458560
-815.365967,321.875999,98.141343
-815.365967,336.875999,100.496356
-815.365967,351.875999,101.135740
-815.365967,366.875999,103.308017
-815.365967,381.875999,105.430124
-815.365967,396.875999,107.422597
-815.365967,411.875999,108.959829
-815.365967,426.875999,114.806751
-815.365967,441.875999,119.442210
-815.365967,456.875999,127.439746
-815.365967,471.875999,139.570653
-815.365967,486.875999,145.748965
-815.365967,501.875999,148.226617
-815.365967,516.875999,158.297685
-815.365967,531.875999,167.965380
-815.365967,546.875999,174.841600
-815.365967,561.875999,187.520019
-815.365967,576.875999,193.959148
-815.365967,591.875999,200.616137
-815.365967,606.875999,199.990794
-815.365967,621.875999,207.078150
-815.365967,636.875999,214.535262
-815.365967,651.875999,208.792886
-815.365967,666.875999,210.768950
-815.365967,681.875999,210.564138
-815.365967,696.875999,213.838065
-815.365967,711.875999,214.486467
-815.365967,726.875999,213.645891
-815.365967,741.875999,213.089408
-815.365967,756.875999,212.800611
-800.365967,-53.124001,268.359812
-800.365967,-38.124001,259.413509
-800.365967,-23.124001,246.626450
-800.365967,-8.124001,232.005213
-800.365967,6.875999,230.252840
-800.365967,21.875999,222.199289
-800.365967,36.875999,221.689067
-800.365967,51.875999,213.574556
-800.365967,66.875999,206.650553
-800.365967,81.875999,195.181411
-800.365967,96.875999,185.585425
-800.365967,111.875999,183.155614
-800.365967,126.875999,171.761432
-800.365967,141.875999,176.501950
-800.365967,156.875999,160.769967
-800.365967,171.875999,161.485795
-800.365967,186.875999,147.828235
-800.365967,201.875999,142.483797
-800.365967,216.875999,131.675229
-800.365967,231.875999,125.349321
-800.365967,246.875999,113.428745
-800.365967,261.875999,109.260661
-800.365967,276.875999,101.211817
-800.365967,291.875999,103.110474
-800.365967,306.875999,93.009667
-800.365967,321.875999,97.693067
-800.365967,336.875999,100.765588
-800.365967,351.875999,100.413392
-800.365967,366.875999,106.164993
-800.365967,381.875999,105.023602
-800.365967,396.875999,108.066071
-800.365967,411.875999,108.860466
-800.365967,426.875999,111.730724
-800.365967,441.875999,114.975833
-800.365967,456.875999,122.700147
-800.365967,471.875999,143.369491
-800.365967,486.875999,150.299477
-800.365967,501.875999,150.081331
-800.365967,516.875999,157.364519
-800.365967,531.875999,162.987802
-800.365967,546.875999,170.337432
-800.365967,561.875999,183.126165
-800.365967,576.875999,200.124675
-800.365967,591.875999,205.814935
-800.365967,606.875999,207.600679
-800.365967,621.875999,215.854607
-800.365967,636.875999,216.694456
-800.365967,651.875999,218.667769
-800.365967,666.875999,213.052177
-800.365967,681.875999,213.816456
-800.365967,696.875999,215.125633
-800.365967,711.875999,216.349467
-800.365967,726.875999,215.998645
-800.365967,741.875999,213.853350
-800.365967,756.875999,213.950807
-785.365967,-53.124001,266.456900
-785.365967,-38.124001,253.914817
-785.365967,-23.124001,237.428594
-785.365967,-8.124001,229.613660
-785.365967,6.875999,219.938742
-785.365967,21.875999,219.713660
-785.365967,36.875999,214.472423
-785.365967,51.875999,202.827307
-785.365967,66.875999,194.885955
-785.365967,81.875999,190.436815
-785.365967,96.875999,183.843436
-785.365967,111.875999,178.330224
-785.365967,126.875999,175.897641
-785.365967,141.875999,155.862308
-785.365967,156.875999,163.097192
-785.365967,171.875999,157.922519
-785.365967,186.875999,154.891915
-785.365967,201.875999,128.486637
-785.365967,216.875999,120.311752
-785.365967,231.875999,116.723759
-785.365967,246.875999,113.221300
-785.365967,261.875999,114.554364
-785.365967,276.875999,109.162819
-785.365967,291.875999,101.899677
-785.365967,306.875999,95.677251
-785.365967,321.875999,95.452911
-785.365967,336.875999,101.410370
-785.365967,351.875999,108.441255
-785.365967,366.875999,107.424703
-785.365967,381.875999,107.647812
-785.365967,396.875999,109.246086
-785.365967,411.875999,109.989294
-785.365967,426.875999,111.085827
-785.365967,441.875999,116.488502
-785.365967,456.875999,127.235681
-785.365967,471.875999,141.997209
-785.365967,486.875999,148.287342
-785.365967,501.875999,154.493306
-785.365967,516.875999,156.294541
-785.365967,531.875999,160.453229
-785.365967,546.875999,168.674090
-785.365967,561.875999,178.383320
-785.365967,576.875999,188.638244
-785.365967,591.875999,197.145764
-785.365967,606.875999,207.022991
-785.365967,621.875999,215.745855
-785.365967,636.875999,225.928385
-785.365967,651.875999,221.769751
-785.365967,666.875999,216.019214
-785.365967,681.875999,212.463290
-785.365967,696.875999,216.588623
-785.365967,711.875999,216.823461
-785.365967,726.875999,216.093332
-785.365967,741.875999,216.037813
-785.365967,756.875999,216.254690
-770.365967,-53.124001,254.418288
-770.365967,-38.124001,238.961444
-770.365967,-23.124001,232.316489
-770.365967,-8.124001,219.257544
-770.365967,6.875999,216.950353
-770.365967,21.875999,216.629094
-770.365967,36.875999,208.887567
-770.365967,51.875999,197.318371
-770.365967,66.875999,191.497302
-770.365967,81.875999,179.792098
-770.365967,96.875999,172.993448
-770.365967,111.875999,166.887666
-770.365967,126.875999,157.845277
-770.365967,141.875999,156.151012
-770.365967,156.875999,151.488551
-770.365967,171.875999,149.756148
-770.365967,186.875999,140.954007
-770.365967,201.875999,126.886307
-770.365967,216.875999,126.458210
-770.365967,231.875999,121.703780
-770.365967,246.875999,121.664348
-770.365967,261.875999,119.017165
-770.365967,276.875999,118.194329
-770.365967,291.875999,103.969595
-770.365967,306.875999,99.468905
-770.365967,321.875999,97.628617
-770.365967,336.875999,103.620085
-770.365967,351.875999,108.268550
-770.365967,366.875999,110.227260
-770.365967,381.875999,108.876284
-770.365967,396.875999,110.480735
-770.365967,411.875999,111.209529
-770.365967,426.875999,113.975200
-770.365967,441.875999,119.380255
-770.365967,456.875999,127.915116
-770.365967,471.875999,138.870978
-770.365967,486.875999,148.141215
-770.365967,501.875999,158.219054
-770.365967,516.875999,162.063493
-770.365967,531.875999,167.665853
-770.365967,546.875999,168.212199
-770.365967,561.875999,171.723888
-770.365967,576.875999,182.890718
-770.365967,591.875999,190.122706
-770.365967,606.875999,203.113617
-770.365967,621.875999,211.039576
-770.365967,636.875999,220.821745
-770.365967,651.875999,222.426237
-770.365967,666.875999,221.309547
-770.365967,681.875999,217.536943
-770.365967,696.875999,216.109401
-770.365967,711.875999,217.495251
-770.365967,726.875999,217.409739
-770.365967,741.875999,217.184096
-770.365967,756.875999,217.870288
-755.365967,-53.124001,249.428988
-755.365967,-38.124001,229.922119
-755.365967,-23.124001,225.862294
-755.365967,-8.124001,217.046747
-755.365967,6.875999,214.376312
-755.365967,21.875999,216.991608
-755.365967,36.875999,206.581275
-755.365967,51.875999,197.901409
-755.365967,66.875999,183.962987
-755.365967,81.875999,178.722980
-755.365967,96.875999,160.443769
-755.365967,111.875999,151.530527
-755.365967,126.875999,155.824911
-755.365967,141.875999,154.921899
-755.365967,156.875999,149.047068
-755.365967,171.875999,148.028484
-755.365967,186.875999,141.180950
-755.365967,201.875999,138.140632
-755.365967,216.875999,137.061477
-755.365967,231.875999,144.374513
-755.365967,246.875999,134.758451
-755.365967,261.875999,135.666742
-755.365967,276.875999,121.927664
-755.365967,291.875999,102.258388
-755.365967,306.875999,98.810719
-755.365967,321.875999,102.855483
-755.365967,336.875999,112.045284
-755.365967,351.875999,111.982808
-755.365967,366.875999,110.783592
-755.365967,381.875999,108.215186
-755.365967,396.875999,108.834741
-755.365967,411.875999,112.673418
-755.365967,426.875999,115.871269
-755.365967,441.875999,122.169559
-755.365967,456.875999,126.835879
-755.365967,471.875999,131.643160
-755.365967,486.875999,148.038863
-755.365967,501.875999,163.470387
-755.365967,516.875999,167.101655
-755.365967,531.875999,170.139479
-755.365967,546.875999,177.206873
-755.365967,561.875999,181.079854
-755.365967,576.875999,181.607826
-755.365967,591.875999,188.177439
-755.365967,606.875999,194.201784
-755.365967,621.875999,206.427124
-755.365967,636.875999,217.255340
-755.365967,651.875999,227.396454
-755.365967,666.875999,226.261089
-755.365967,681.875999,221.671182
-755.365967,696.875999,216.235018
-755.365967,711.875999,218.517648
-755.365967,726.875999,218.797584
-755.365967,741.875999,218.144626
-755.365967,756.875999,221.210915
-740.365967,-53.124001,251.387985
-740.365967,-38.124001,236.005690
-740.365967,-23.124001,223.027217
-740.365967,-8.124001,216.353739
-740.365967,6.875999,214.718330
-740.365967,21.875999,212.598212
-740.365967,36.875999,204.502905
-740.365967,51.875999,186.379624
-740.365967,66.875999,173.810266
-740.365967,81.875999,171.373500
-740.365967,96.875999,165.007402
-740.365967,111.875999,158.463517
-740.365967,126.875999,160.917547
-740.365967,141.875999,164.808497
-740.365967,156.875999,164.322386
-740.365967,171.875999,159.785216
-740.365967,186.875999,152.617156
-740.365967,201.875999,153.320278
-740.365967,216.875999,151.004514
-740.365967,231.875999,146.744354
-740.365967,246.875999,141.192276
-740.365967,261.875999,134.134084
-740.365967,276.875999,117.835107
-740.365967,291.875999,106.014392
-740.365967,306.875999,95.273636
-740.365967,321.875999,104.130542
-740.365967,336.875999,109.556161
-740.365967,351.875999,110.753582
-740.365967,366.875999,106.926663
-740.365967,381.875999,110.966497
-740.365967,396.875999,109.589523
-740.365967,411.875999,111.932099
-740.365967,426.875999,114.297410
-740.365967,441.875999,124.058049
-740.365967,456.875999,128.975662
-740.365967,471.875999,137.404331
-740.365967,486.875999,155.782821
-740.365967,501.875999,160.588612
-740.365967,516.875999,169.023726
-740.365967,531.875999,180.673488
-740.365967,546.875999,186.930309
-740.365967,561.875999,190.070762
-740.365967,576.875999,184.189683
-740.365967,591.875999,194.611994
-740.365967,606.875999,192.560283
-740.365967,621.875999,198.685999
-740.365967,636.875999,208.774917
-740.365967,651.875999,221.514219
-740.365967,666.875999,224.076589
-740.365967,681.875999,218.019621
-740.365967,696.875999,220.091944
-740.365967,711.875999,219.281332
-740.365967,726.875999,218.047555
-740.365967,741.875999,219.522014
-740.365967,756.875999,223.222046
-725.365967,-53.124001,254.102663
-725.365967,-38.124001,229.212701
-725.365967,-23.124001,214.947527
-725.365967,-8.124001,210.893319
-725.365967,6.875999,210.143827
-725.365967,21.875999,197.465632
-725.365967,36.875999,191.227108
-725.365967,51.875999,185.378520
-725.365967,66.875999,173.387551
-725.365967,81.875999,166.771495
-725.365967,96.875999,166.578366
-725.365967,111.875999,173.417973
-725.365967,126.875999,178.930104
-725.365967,141.875999,186.962244
-725.365967,156.875999,172.806611
-725.365967,171.875999,161.787164
-725.365967,186.875999,157.534522
-725.365967,201.875999,161.640279
-725.365967,216.875999,152.846265
-725.365967,231.875999,146.009795
-725.365967,246.875999,137.884955
-725.365967,261.875999,129.199105
-725.365967,276.875999,123.633430
-725.365967,291.875999,108.749383
-725.365967,306.875999,100.676936
-725.365967,321.875999,102.482611
-725.365967,336.875999,114.176447
-725.365967,351.875999,114.467922
-725.365967,366.875999,113.682267
-725.365967,381.875999,111.892904
-725.365967,396.875999,112.096978
-725.365967,411.875999,118.460709
-725.365967,426.875999,123.369103
-725.365967,441.875999,127.184917
-725.365967,456.875999,139.589516
-725.365967,471.875999,148.153787
-725.365967,486.875999,154.156156
-725.365967,501.875999,165.477371
-725.365967,516.875999,172.061308
-725.365967,531.875999,186.236594
-725.365967,546.875999,193.330917
-725.365967,561.875999,200.600326
-725.365967,576.875999,205.460492
-725.365967,591.875999,203.088277
-725.365967,606.875999,193.139796
-725.365967,621.875999,198.844253
-725.365967,636.875999,211.525545
-725.365967,651.875999,221.533901
-725.365967,666.875999,228.539510
-725.365967,681.875999,221.627058
-725.365967,696.875999,217.592160
-725.365967,711.875999,220.078759
-725.365967,726.875999,219.147299
-725.365967,741.875999,220.621723
-725.365967,756.875999,224.711337
-710.365967,-53.124001,217.746782
-710.365967,-38.124001,218.063407
-710.365967,-23.124001,208.375127
-710.365967,-8.124001,211.135886
-710.365967,6.875999,205.648553
-710.365967,21.875999,195.376573
-710.365967,36.875999,190.311557
-710.365967,51.875999,181.613330
-710.365967,66.875999,171.009078
-710.365967,81.875999,176.316503
-710.365967,96.875999,183.644224
-710.365967,111.875999,186.074165
-710.365967,126.875999,191.218893
-710.365967,141.875999,192.510766
-710.365967,156.875999,175.119112
-710.365967,171.875999,164.062331
-710.365967,186.875999,160.394985
-710.365967,201.875999,157.031264
-710.365967,216.875999,156.330895
-710.365967,231.875999,143.074763
-710.365967,246.875999,136.746578
-710.365967,261.875999,124.122248
-710.365967,276.875999,116.592230
-710.365967,291.875999,109.619639
-710.365967,306.875999,104.869358
-710.365967,321.875999,105.555333
-710.365967,336.875999,114.358906
-710.365967,351.875999,114.218878
-710.365967,366.875999,117.317619
-710.365967,381.875999,115.852984
-710.365967,396.875999,116.040972
-710.365967,411.875999,128.547834
-710.365967,426.875999,131.887668
-710.365967,441.875999,135.915642
-710.365967,456.875999,143.505598
-710.365967,471.875999,157.222184
-710.365967,486.875999,161.875096
-710.365967,501.875999,167.901416
-710.365967,516.875999,176.871963
-710.365967,531.875999,180.307263
-710.365967,546.875999,191.876457
-710.365967,561.875999,199.250715
-710.365967,576.875999,210.481309
-710.365967,591.875999,212.615122
-710.365967,606.875999,203.437391
-710.365967,621.875999,201.873985
-710.365967,636.875999,210.297565
-710.365967,651.875999,226.842220
-710.365967,666.875999,225.789794
-710.365967,681.875999,220.357394
-710.365967,696.875999,219.736941
-710.365967,711.875999,219.836928
-710.365967,726.875999,220.103301
-710.365967,741.875999,221.800864
-710.365967,756.875999,227.483240
-695.365967,-53.124001,238.608596
-695.365967,-38.124001,212.607977
-695.365967,-23.124001,201.319984
-695.365967,-8.124001,202.261440
-695.365967,6.875999,203.057269
-695.365967,21.875999,191.438159
-695.365967,36.875999,191.103179
-695.365967,51.875999,178.177939
-695.365967,66.875999,176.833412
-695.365967,81.875999,182.880533
-695.365967,96.875999,188.266905
-695.365967,111.875999,195.815945
-695.365967,126.875999,193.963743
-695.365967,141.875999,180.434348
-695.365967,156.875999,174.899100
-695.365967,171.875999,162.721677
-695.365967,186.875999,158.571382
-695.365967,201.875999,167.363295
-695.365967,216.875999,150.117735
-695.365967,231.875999,140.940547
-695.365967,246.875999,134.956597
-695.365967,261.875999,123.204126
-695.365967,276.875999,116.639642
-695.365967,291.875999,108.159459
-695.365967,306.875999,100.348129
-695.365967,321.875999,104.521533
-695.365967,336.875999,108.244135
-695.365967,351.875999,113.434653
-695.365967,366.875999,115.633045
-695.365967,381.875999,121.915465
-695.365967,396.875999,126.146538
-695.365967,411.875999,128.147003
-695.365967,426.875999,136.379545
-695.365967,441.875999,136.341607
-695.365967,456.875999,149.327635
-695.365967,471.875999,160.212814
-695.365967,486.875999,164.315007
-695.365967,501.875999,176.109588
-695.365967,516.875999,183.739164
-695.365967,531.875999,187.236486
-695.365967,546.875999,201.685984
-695.365967,561.875999,215.657727
-695.365967,576.875999,217.245024
-695.365967,591.875999,227.076110
-695.365967,606.875999,211.650847
-695.365967,621.875999,208.226336
-695.365967,636.875999,216.289686
-695.365967,651.875999,226.090053
-695.365967,666.875999,227.918790
-695.365967,681.875999,225.658305
-695.365967,696.875999,220.367122
-695.365967,711.875999,222.922261
-695.365967,726.875999,222.526817
-695.365967,741.875999,221.434683
-695.365967,756.875999,228.957057
-680.365967,-53.124001,237.691398
-680.365967,-38.124001,205.351306
-680.365967,-23.124001,198.573207
-680.365967,-8.124001,197.834827
-680.365967,6.875999,196.865176
-680.365967,21.875999,186.891659
-680.365967,36.875999,187.585591
-680.365967,51.875999,178.676080
-680.365967,66.875999,181.373175
-680.365967,81.875999,192.347047
-680.365967,96.875999,195.893537
-680.365967,111.875999,197.727985
-680.365967,126.875999,186.375292
-680.365967,141.875999,180.035379
-680.365967,156.875999,170.614957
-680.365967,171.875999,168.797660
-680.365967,186.875999,158.310467
-680.365967,201.875999,151.732734
-680.365967,216.875999,141.838631
-680.365967,231.875999,135.907662
-680.365967,246.875999,132.729607
-680.365967,261.875999,123.242407
-680.365967,276.875999,114.590696
-680.365967,291.875999,105.334818
-680.365967,306.875999,101.794432
-680.365967,321.875999,103.700689
-680.365967,336.875999,105.521869
-680.365967,351.875999,107.053526
-680.365967,366.875999,113.393394
-680.365967,381.875999,124.997920
-680.365967,396.875999,134.226638
-680.365967,411.875999,137.308891
-680.365967,426.875999,134.744720
-680.365967,441.875999,141.406260
-680.365967,456.875999,165.902975
-680.365967,471.875999,160.771731
-680.365967,486.875999,172.477437
-680.365967,501.875999,184.078415
-680.365967,516.875999,186.114148
-680.365967,531.875999,197.112617
-680.365967,546.875999,203.934566
-680.365967,561.875999,211.610667
-680.365967,576.875999,223.554475
-680.365967,591.875999,222.642596
-680.365967,606.875999,221.934741
-680.365967,621.875999,221.492858
-680.365967,636.875999,229.197315
-680.365967,651.875999,235.990443
-680.365967,666.875999,229.958077
-680.365967,681.875999,227.105466
-680.365967,696.875999,223.685832
-680.365967,711.875999,223.624617
-680.365967,726.875999,220.473887
-680.365967,741.875999,223.736586
-680.365967,756.875999,228.396197
-665.365967,-53.124001,227.750906
-665.365967,-38.124001,203.092277
-665.365967,-23.124001,201.942709
-665.365967,-8.124001,198.154015
-665.365967,6.875999,187.595066
-665.365967,21.875999,182.561459
-665.365967,36.875999,177.733751
-665.365967,51.875999,179.727378
-665.365967,66.875999,193.274624
-665.365967,81.875999,197.452026
-665.365967,96.875999,196.791510
-665.365967,111.875999,185.817918
-665.365967,126.875999,178.009621
-665.365967,141.875999,170.632014
-665.365967,156.875999,164.580974
-665.365967,171.875999,162.370953
-665.365967,186.875999,158.792575
-665.365967,201.875999,148.012697
-665.365967,216.875999,132.646220
-665.365967,231.875999,140.278241
-665.365967,246.875999,131.757094
-665.365967,261.875999,118.297608
-665.365967,276.875999,113.479337
-665.365967,291.875999,110.040067
-665.365967,306.875999,103.273700
-665.365967,321.875999,101.811420
-665.365967,336.875999,107.207323
-665.365967,351.875999,106.692540
-665.365967,366.875999,113.276877
-665.365967,381.875999,123.679286
-665.365967,396.875999,133.937453
-665.365967,411.875999,151.236726
-665.365967,426.875999,139.296585
-665.365967,441.875999,141.129083
-665.365967,456.875999,155.453380
-665.365967,471.875999,164.461028
-665.365967,486.875999,168.178028
-665.365967,501.875999,179.514182
-665.365967,516.875999,181.598964
-665.365967,531.875999,192.672301
-665.365967,546.875999,201.527257
-665.365967,561.875999,206.799457
-665.365967,576.875999,220.503906
-665.365967,591.875999,230.883811
-665.365967,606.875999,229.874572
-665.365967,621.875999,235.001145
-665.365967,636.875999,231.972539
-665.365967,651.875999,233.047577
-665.365967,666.875999,234.400528
-665.365967,681.875999,223.594059
-665.365967,696.875999,217.610218
-665.365967,711.875999,221.848631
-665.365967,726.875999,220.362401
-665.365967,741.875999,223.225542
-665.365967,756.875999,237.564638
